Latitude,Longitude,Sealevel,Earthquake
30.15,130.15,-18,0
30.15,130.1833333,-12,0
30.15,130.2166667,-12,0
30.15,130.25,-17,0
30.15,130.2833333,-24,0
30.15,130.3166667,-29,0
30.15,130.35,-31,0
30.15,130.3833333,-33,0
30.15,130.4166667,-34,0
30.15,130.45,-35,0
30.15,130.4833333,-37,0
30.15,130.5166667,-40,0
30.15,130.55,-42,0
30.15,130.5833333,-44,0
30.15,130.6166667,-46,0
30.15,130.65,-48,0
30.15,130.6833333,-51,0
30.15,130.7166667,-53,0
30.15,130.75,-54,0
30.15,130.7833333,-53,0
30.15,130.8166667,-49,0
30.15,130.85,-44,0
30.15,130.8833333,-35,0
30.15,130.9166667,-25,0
30.15,130.95,-15,0
30.15,130.9833333,-6,0
30.15,131.0166667,-1,0
30.15,131.05,0,0
30.15,131.0833333,-4,0
30.15,131.1166667,-11,0
30.15,131.15,-20,0
30.15,131.1833333,-28,0
30.15,131.2166667,-35,0
30.15,131.25,-40,0
30.15,131.2833333,-44,0
30.15,131.3166667,-46,0
30.15,131.35,-48,0
30.15,131.3833333,-50,0
30.15,131.4166667,-52,0
30.15,131.45,-54,0
30.15,131.4833333,-56,0
30.15,131.5166667,-56,0
30.15,131.55,-56,0
30.15,131.5833333,-56,0
30.15,131.6166667,-53,0
30.15,131.65,-49,0
30.15,131.6833333,-44,0
30.15,131.7166667,-38,0
30.15,131.75,-32,0
30.15,131.7833333,-29,0
30.15,131.8166667,-28,0
30.15,131.85,-29,0
30.15,131.8833333,-30,0
30.15,131.9166667,-32,0
30.15,131.95,-34,0
30.15,131.9833333,-38,0
30.15,132.0166667,-43,0
30.18333333,129.6833333,-53,0
30.18333333,129.7166667,-54,0
30.18333333,129.75,-56,0
30.18333333,129.7833333,-56,0
30.18333333,129.8166667,-55,0
30.18333333,129.85,-54,0
30.18333333,129.8833333,-54,0
30.18333333,129.9166667,-54,0
30.18333333,129.95,-54,0
30.18333333,129.9833333,-54,0
30.18333333,130.0166667,-53,0
30.18333333,130.05,-50,0
30.18333333,130.0833333,-44,0
30.18333333,130.1166667,-35,0
30.18333333,130.15,-26,0
30.18333333,130.1833333,-18,0
30.18333333,130.2166667,-12,0
30.18333333,130.25,-13,0
30.18333333,130.2833333,-17,0
30.18333333,130.3166667,-21,0
30.18333333,130.35,-24,0
30.18333333,130.3833333,-26,0
30.18333333,130.4166667,-29,0
30.18333333,130.45,-31,0
30.18333333,130.4833333,-34,0
30.18333333,130.5166667,-37,0
30.18333333,130.55,-40,0
30.18333333,130.5833333,-43,0
30.18333333,130.6166667,-46,0
30.18333333,130.65,-48,0
30.18333333,130.6833333,-51,0
30.18333333,130.7166667,-54,0
30.18333333,130.75,-56,0
30.18333333,130.7833333,-55,0
30.18333333,130.8166667,-53,0
30.18333333,130.85,-49,0
30.18333333,130.8833333,-43,0
30.18333333,130.9166667,-35,0
30.18333333,130.95,-25,0
30.18333333,130.9833333,-16,0
30.18333333,131.0166667,-11,0
30.18333333,131.05,-9,0
30.18333333,131.0833333,-10,0
30.18333333,131.1166667,-15,0
30.18333333,131.15,-22,0
30.18333333,131.1833333,-29,0
30.18333333,131.2166667,-36,0
30.18333333,131.25,-40,0
30.18333333,131.2833333,-43,0
30.18333333,131.3166667,-45,0
30.18333333,131.35,-47,0
30.18333333,131.3833333,-48,0
30.18333333,131.4166667,-48,0
30.18333333,131.45,-49,0
30.18333333,131.4833333,-49,0
30.18333333,131.5166667,-49,0
30.18333333,131.55,-49,0
30.18333333,131.5833333,-48,0
30.18333333,131.6166667,-46,0
30.18333333,131.65,-42,0
30.18333333,131.6833333,-38,0
30.18333333,131.7166667,-33,0
30.18333333,131.75,-28,0
30.18333333,131.7833333,-26,0
30.18333333,131.8166667,-26,0
30.18333333,131.85,-27,0
30.18333333,131.8833333,-29,0
30.18333333,131.9166667,-31,0
30.18333333,131.95,-33,0
30.18333333,131.9833333,-36,0
30.18333333,132.0166667,-41,0
30.21666667,129.6833333,-48,0
30.21666667,129.7166667,-48,0
30.21666667,129.75,-49,0
30.21666667,129.7833333,-50,0
30.21666667,129.8166667,-49,0
30.21666667,129.85,-49,0
30.21666667,129.8833333,-49,0
30.21666667,129.9166667,-49,0
30.21666667,129.95,-50,0
30.21666667,129.9833333,-51,0
30.21666667,130.0166667,-51,0
30.21666667,130.05,-49,0
30.21666667,130.0833333,-45,0
30.21666667,130.1166667,-39,0
30.21666667,130.15,-30,0
30.21666667,130.1833333,-19,0
30.21666667,130.2166667,-10,0
30.21666667,130.25,-7,0
30.21666667,130.2833333,-10,0
30.21666667,130.3166667,-15,0
30.21666667,130.35,-19,0
30.21666667,130.3833333,-21,0
30.21666667,130.4166667,-23,0
30.21666667,130.45,-26,0
30.21666667,130.4833333,-29,0
30.21666667,130.5166667,-33,0
30.21666667,130.55,-37,0
30.21666667,130.5833333,-41,0
30.21666667,130.6166667,-44,0
30.21666667,130.65,-46,0
30.21666667,130.6833333,-49,0
30.21666667,130.7166667,-52,0
30.21666667,130.75,-54,0
30.21666667,130.7833333,-54,0
30.21666667,130.8166667,-53,0
30.21666667,130.85,-50,0
30.21666667,130.8833333,-46,0
30.21666667,130.9166667,-40,0
30.21666667,130.95,-32,0
30.21666667,130.9833333,-25,0
30.21666667,131.0166667,-20,0
30.21666667,131.05,-16,0
30.21666667,131.0833333,-16,0
30.21666667,131.1166667,-18,0
30.21666667,131.15,-23,0
30.21666667,131.1833333,-29,0
30.21666667,131.2166667,-35,0
30.21666667,131.25,-38,0
30.21666667,131.2833333,-40,0
30.21666667,131.3166667,-42,0
30.21666667,131.35,-43,0
30.21666667,131.3833333,-43,0
30.21666667,131.4166667,-43,0
30.21666667,131.45,-42,0
30.21666667,131.4833333,-42,0
30.21666667,131.5166667,-42,0
30.21666667,131.55,-42,0
30.21666667,131.5833333,-41,0
30.21666667,131.6166667,-40,0
30.21666667,131.65,-38,0
30.21666667,131.6833333,-35,0
30.21666667,131.7166667,-31,0
30.21666667,131.75,-27,0
30.21666667,131.7833333,-26,0
30.21666667,131.8166667,-25,0
30.21666667,131.85,-24,0
30.21666667,131.8833333,-26,0
30.21666667,131.9166667,-27,0
30.21666667,131.95,-29,0
30.21666667,131.9833333,-32,0
30.21666667,132.0166667,-36,0
30.25,129.6833333,-45,0
30.25,129.7166667,-42,0
30.25,129.75,-43,0
30.25,129.7833333,-45,0
30.25,129.8166667,-45,0
30.25,129.85,-45,0
30.25,129.8833333,-45,0
30.25,129.9166667,-44,0
30.25,129.95,-44,0
30.25,129.9833333,-45,0
30.25,130.0166667,-44,0
30.25,130.05,-42,0
30.25,130.0833333,-38,0
30.25,130.1166667,-32,0
30.25,130.15,-22,0
30.25,130.1833333,-12,0
30.25,130.2166667,-2,0
30.25,130.25,3,0
30.25,130.2833333,0,0
30.25,130.3166667,-5,0
30.25,130.35,-11,0
30.25,130.3833333,-14,0
30.25,130.4166667,-15,0
30.25,130.45,-18,0
30.25,130.4833333,-22,0
30.25,130.5166667,-26,0
30.25,130.55,-31,0
30.25,130.5833333,-37,0
30.25,130.6166667,-41,0
30.25,130.65,-44,0
30.25,130.6833333,-46,0
30.25,130.7166667,-49,0
30.25,130.75,-51,0
30.25,130.7833333,-52,0
30.25,130.8166667,-52,0
30.25,130.85,-50,0
30.25,130.8833333,-48,0
30.25,130.9166667,-43,0
30.25,130.95,-38,0
30.25,130.9833333,-33,0
30.25,131.0166667,-28,0
30.25,131.05,-24,0
30.25,131.0833333,-21,0
30.25,131.1166667,-21,0
30.25,131.15,-24,0
30.25,131.1833333,-28,0
30.25,131.2166667,-32,0
30.25,131.25,-35,0
30.25,131.2833333,-36,0
30.25,131.3166667,-37,0
30.25,131.35,-38,0
30.25,131.3833333,-38,0
30.25,131.4166667,-37,0
30.25,131.45,-36,0
30.25,131.4833333,-35,0
30.25,131.5166667,-36,0
30.25,131.55,-36,0
30.25,131.5833333,-36,0
30.25,131.6166667,-35,0
30.25,131.65,-34,0
30.25,131.6833333,-33,0
30.25,131.7166667,-31,0
30.25,131.75,-29,0
30.25,131.7833333,-27,0
30.25,131.8166667,-25,0
30.25,131.85,-23,0
30.25,131.8833333,-23,0
30.25,131.9166667,-23,0
30.25,131.95,-23,0
30.25,131.9833333,-24,0
30.25,132.0166667,-27,0
30.25,132.05,-32,0
30.28333333,129.6833333,-46,0
30.28333333,129.7166667,-40,0
30.28333333,129.75,-39,0
30.28333333,129.7833333,-40,0
30.28333333,129.8166667,-41,0
30.28333333,129.85,-40,0
30.28333333,129.8833333,-39,0
30.28333333,129.9166667,-38,0
30.28333333,129.95,-37,0
30.28333333,129.9833333,-36,0
30.28333333,130.0166667,-34,0
30.28333333,130.05,-30,0
30.28333333,130.0833333,-23,0
30.28333333,130.1166667,-13,0
30.28333333,130.15,-5,0
30.28333333,130.1833333,3,0
30.28333333,130.2166667,11,0
30.28333333,130.25,15,0
30.28333333,130.2833333,15,0
30.28333333,130.3166667,11,0
30.28333333,130.35,6,0
30.28333333,130.3833333,1,0
30.28333333,130.4166667,-3,0
30.28333333,130.45,-6,0
30.28333333,130.4833333,-12,0
30.28333333,130.5166667,-18,0
30.28333333,130.55,-25,0
30.28333333,130.5833333,-32,0
30.28333333,130.6166667,-37,0
30.28333333,130.65,-41,0
30.28333333,130.6833333,-44,0
30.28333333,130.7166667,-46,0
30.28333333,130.75,-48,0
30.28333333,130.7833333,-50,0
30.28333333,130.8166667,-51,0
30.28333333,130.85,-51,0
30.28333333,130.8833333,-49,0
30.28333333,130.9166667,-47,0
30.28333333,130.95,-43,0
30.28333333,130.9833333,-40,0
30.28333333,131.0166667,-36,0
30.28333333,131.05,-32,0
30.28333333,131.0833333,-28,0
30.28333333,131.1166667,-26,0
30.28333333,131.15,-25,0
30.28333333,131.1833333,-27,0
30.28333333,131.2166667,-30,0
30.28333333,131.25,-32,0
30.28333333,131.2833333,-33,0
30.28333333,131.3166667,-33,0
30.28333333,131.35,-33,0
30.28333333,131.3833333,-33,0
30.28333333,131.4166667,-31,0
30.28333333,131.45,-30,0
30.28333333,131.4833333,-30,0
30.28333333,131.5166667,-31,0
30.28333333,131.55,-31,0
30.28333333,131.5833333,-31,0
30.28333333,131.6166667,-31,0
30.28333333,131.65,-32,0
30.28333333,131.6833333,-32,0
30.28333333,131.7166667,-31,0
30.28333333,131.75,-31,0
30.28333333,131.7833333,-29,0
30.28333333,131.8166667,-27,0
30.28333333,131.85,-24,0
30.28333333,131.8833333,-22,0
30.28333333,131.9166667,-20,0
30.28333333,131.95,-17,0
30.28333333,131.9833333,-17,0
30.28333333,132.0166667,-18,0
30.28333333,132.05,-20,0
30.31666667,129.6833333,-49,0
30.31666667,129.7166667,-40,0
30.31666667,129.75,-34,0
30.31666667,129.7833333,-34,0
30.31666667,129.8166667,-35,0
30.31666667,129.85,-34,0
30.31666667,129.8833333,-33,0
30.31666667,129.9166667,-31,0
30.31666667,129.95,-29,0
30.31666667,129.9833333,-27,0
30.31666667,130.0166667,-25,0
30.31666667,130.05,-20,0
30.31666667,130.0833333,-11,0
30.31666667,130.1166667,0,0
30.31666667,130.15,7,0
30.31666667,130.1833333,10,0
30.31666667,130.2166667,14,0
30.31666667,130.25,19,0
30.31666667,130.2833333,23,0
30.31666667,130.3166667,27,0
30.31666667,130.35,26,0
30.31666667,130.3833333,22,0
30.31666667,130.4166667,17,0
30.31666667,130.45,11,0
30.31666667,130.4833333,2,0
30.31666667,130.5166667,-9,0
30.31666667,130.55,-19,0
30.31666667,130.5833333,-27,0
30.31666667,130.6166667,-34,0
30.31666667,130.65,-39,0
30.31666667,130.6833333,-42,0
30.31666667,130.7166667,-44,0
30.31666667,130.75,-46,0
30.31666667,130.7833333,-48,0
30.31666667,130.8166667,-50,0
30.31666667,130.85,-51,0
30.31666667,130.8833333,-50,0
30.31666667,130.9166667,-49,0
30.31666667,130.95,-47,0
30.31666667,130.9833333,-45,0
30.31666667,131.0166667,-42,0
30.31666667,131.05,-39,0
30.31666667,131.0833333,-35,0
30.31666667,131.1166667,-31,0
30.31666667,131.15,-28,0
30.31666667,131.1833333,-28,0
30.31666667,131.2166667,-29,0
30.31666667,131.25,-30,0
30.31666667,131.2833333,-31,0
30.31666667,131.3166667,-31,0
30.31666667,131.35,-30,0
30.31666667,131.3833333,-30,0
30.31666667,131.4166667,-28,0
30.31666667,131.45,-27,0
30.31666667,131.4833333,-27,0
30.31666667,131.5166667,-27,0
30.31666667,131.55,-27,0
30.31666667,131.5833333,-28,0
30.31666667,131.6166667,-29,0
30.31666667,131.65,-30,0
30.31666667,131.6833333,-31,0
30.31666667,131.7166667,-31,0
30.31666667,131.75,-32,0
30.31666667,131.7833333,-31,0
30.31666667,131.8166667,-30,0
30.31666667,131.85,-27,0
30.31666667,131.8833333,-23,0
30.31666667,131.9166667,-19,0
30.31666667,131.95,-15,0
30.31666667,131.9833333,-13,0
30.31666667,132.0166667,-11,0
30.31666667,132.05,-11,0
30.35,129.6833333,-49,0
30.35,129.7166667,-39,0
30.35,129.75,-31,0
30.35,129.7833333,-29,0
30.35,129.8166667,-30,0
30.35,129.85,-30,0
30.35,129.8833333,-30,0
30.35,129.9166667,-28,0
30.35,129.95,-25,0
30.35,129.9833333,-23,0
30.35,130.0166667,-21,0
30.35,130.05,-19,0
30.35,130.0833333,-12,0
30.35,130.1166667,-4,0
30.35,130.15,2,0
30.35,130.1833333,5,0
30.35,130.2166667,10,0
30.35,130.25,18,0
30.35,130.2833333,28,0
30.35,130.3166667,39,0
30.35,130.35,44,0
30.35,130.3833333,43,0
30.35,130.4166667,40,0
30.35,130.45,34,0
30.35,130.4833333,20,0
30.35,130.5166667,2,0
30.35,130.55,-13,0
30.35,130.5833333,-24,0
30.35,130.6166667,-31,0
30.35,130.65,-36,0
30.35,130.6833333,-39,0
30.35,130.7166667,-41,0
30.35,130.75,-44,0
30.35,130.7833333,-47,0
30.35,130.8166667,-49,0
30.35,130.85,-50,0
30.35,130.8833333,-50,0
30.35,130.9166667,-50,0
30.35,130.95,-49,0
30.35,130.9833333,-48,0
30.35,131.0166667,-46,0
30.35,131.05,-43,0
30.35,131.0833333,-39,0
30.35,131.1166667,-35,0
30.35,131.15,-31,0
30.35,131.1833333,-29,0
30.35,131.2166667,-29,0
30.35,131.25,-29,0
30.35,131.2833333,-29,0
30.35,131.3166667,-29,0
30.35,131.35,-29,0
30.35,131.3833333,-28,0
30.35,131.4166667,-27,0
30.35,131.45,-25,0
30.35,131.4833333,-24,0
30.35,131.5166667,-24,0
30.35,131.55,-24,0
30.35,131.5833333,-25,0
30.35,131.6166667,-27,0
30.35,131.65,-28,0
30.35,131.6833333,-29,0
30.35,131.7166667,-30,0
30.35,131.75,-30,0
30.35,131.7833333,-31,0
30.35,131.8166667,-30,0
30.35,131.85,-28,0
30.35,131.8833333,-24,0
30.35,131.9166667,-20,0
30.35,131.95,-16,0
30.35,131.9833333,-12,0
30.35,132.0166667,-8,0
30.35,132.05,-5,0
30.38333333,129.6833333,-48,0
30.38333333,129.7166667,-40,0
30.38333333,129.75,-32,0
30.38333333,129.7833333,-29,0
30.38333333,129.8166667,-27,0
30.38333333,129.85,-27,0
30.38333333,129.8833333,-28,0
30.38333333,129.9166667,-26,0
30.38333333,129.95,-23,0
30.38333333,129.9833333,-20,0
30.38333333,130.0166667,-19,0
30.38333333,130.05,-17,0
30.38333333,130.0833333,-14,0
30.38333333,130.1166667,-10,0
30.38333333,130.15,-6,0
30.38333333,130.1833333,1,0
30.38333333,130.2166667,12,0
30.38333333,130.25,26,0
30.38333333,130.2833333,41,0
30.38333333,130.3166667,54,0
30.38333333,130.35,61,0
30.38333333,130.3833333,63,0
30.38333333,130.4166667,61,0
30.38333333,130.45,55,0
30.38333333,130.4833333,39,0
30.38333333,130.5166667,14,0
30.38333333,130.55,-7,0
30.38333333,130.5833333,-21,0
30.38333333,130.6166667,-29,0
30.38333333,130.65,-35,0
30.38333333,130.6833333,-38,0
30.38333333,130.7166667,-40,0
30.38333333,130.75,-43,0
30.38333333,130.7833333,-45,0
30.38333333,130.8166667,-47,0
30.38333333,130.85,-48,0
30.38333333,130.8833333,-49,0
30.38333333,130.9166667,-49,0
30.38333333,130.95,-49,0
30.38333333,130.9833333,-49,0
30.38333333,131.0166667,-48,0
30.38333333,131.05,-46,0
30.38333333,131.0833333,-42,0
30.38333333,131.1166667,-37,0
30.38333333,131.15,-33,0
30.38333333,131.1833333,-31,0
30.38333333,131.2166667,-30,0
30.38333333,131.25,-29,0
30.38333333,131.2833333,-29,0
30.38333333,131.3166667,-29,0
30.38333333,131.35,-28,0
30.38333333,131.3833333,-27,0
30.38333333,131.4166667,-25,0
30.38333333,131.45,-23,0
30.38333333,131.4833333,-22,0
30.38333333,131.5166667,-22,0
30.38333333,131.55,-23,0
30.38333333,131.5833333,-24,0
30.38333333,131.6166667,-25,0
30.38333333,131.65,-26,0
30.38333333,131.6833333,-27,0
30.38333333,131.7166667,-27,0
30.38333333,131.75,-28,0
30.38333333,131.7833333,-29,0
30.38333333,131.8166667,-29,0
30.38333333,131.85,-28,0
30.38333333,131.8833333,-25,0
30.38333333,131.9166667,-22,0
30.38333333,131.95,-18,0
30.38333333,131.9833333,-13,0
30.38333333,132.0166667,-7,0
30.38333333,132.05,-2,0
30.41666667,129.6833333,-47,0
30.41666667,129.7166667,-43,0
30.41666667,129.75,-37,0
30.41666667,129.7833333,-31,0
30.41666667,129.8166667,-26,0
30.41666667,129.85,-24,0
30.41666667,129.8833333,-23,0
30.41666667,129.9166667,-21,0
30.41666667,129.95,-18,0
30.41666667,129.9833333,-14,0
30.41666667,130.0166667,-10,0
30.41666667,130.05,-7,0
30.41666667,130.0833333,-4,0
30.41666667,130.1166667,-4,0
30.41666667,130.15,-2,0
30.41666667,130.1833333,7,0
30.41666667,130.2166667,21,0
30.41666667,130.25,38,0
30.41666667,130.2833333,54,0
30.41666667,130.3166667,67,0
30.41666667,130.35,75,0
30.41666667,130.3833333,76,0
30.41666667,130.4166667,73,0
30.41666667,130.45,63,0
30.41666667,130.4833333,45,0
30.41666667,130.5166667,20,0
30.41666667,130.55,-3,0
30.41666667,130.5833333,-19,0
30.41666667,130.6166667,-29,0
30.41666667,130.65,-34,0
30.41666667,130.6833333,-37,0
30.41666667,130.7166667,-40,0
30.41666667,130.75,-42,0
30.41666667,130.7833333,-44,0
30.41666667,130.8166667,-45,0
30.41666667,130.85,-46,0
30.41666667,130.8833333,-47,0
30.41666667,130.9166667,-48,0
30.41666667,130.95,-48,0
30.41666667,130.9833333,-48,0
30.41666667,131.0166667,-48,0
30.41666667,131.05,-46,0
30.41666667,131.0833333,-44,0
30.41666667,131.1166667,-39,0
30.41666667,131.15,-36,0
30.41666667,131.1833333,-33,0
30.41666667,131.2166667,-31,0
30.41666667,131.25,-30,0
30.41666667,131.2833333,-29,0
30.41666667,131.3166667,-28,0
30.41666667,131.35,-27,0
30.41666667,131.3833333,-26,0
30.41666667,131.4166667,-24,0
30.41666667,131.45,-22,0
30.41666667,131.4833333,-22,0
30.41666667,131.5166667,-21,0
30.41666667,131.55,-21,0
30.41666667,131.5833333,-21,0
30.41666667,131.6166667,-22,0
30.41666667,131.65,-23,0
30.41666667,131.6833333,-24,0
30.41666667,131.7166667,-25,0
30.41666667,131.75,-25,0
30.41666667,131.7833333,-26,0
30.41666667,131.8166667,-27,0
30.41666667,131.85,-26,0
30.41666667,131.8833333,-25,0
30.41666667,131.9166667,-22,0
30.41666667,131.95,-19,0
30.41666667,131.9833333,-15,0
30.41666667,132.0166667,-8,0
30.41666667,132.05,-1,0
30.45,129.6833333,-42,0
30.45,129.7166667,-41,0
30.45,129.75,-36,0
30.45,129.7833333,-29,0
30.45,129.8166667,-23,0
30.45,129.85,-20,0
30.45,129.8833333,-19,0
30.45,129.9166667,-16,0
30.45,129.95,-12,0
30.45,129.9833333,-8,0
30.45,130.0166667,-2,0
30.45,130.05,4,0
30.45,130.0833333,7,0
30.45,130.1166667,6,0
30.45,130.15,7,0
30.45,130.1833333,14,0
30.45,130.2166667,25,0
30.45,130.25,39,0
30.45,130.2833333,54,0
30.45,130.3166667,66,0
30.45,130.35,74,0
30.45,130.3833333,75,0
30.45,130.4166667,68,0
30.45,130.45,54,0
30.45,130.4833333,35,0
30.45,130.5166667,13,0
30.45,130.55,-8,0
30.45,130.5833333,-22,0
30.45,130.6166667,-31,0
30.45,130.65,-35,0
30.45,130.6833333,-38,0
30.45,130.7166667,-39,0
30.45,130.75,-41,0
30.45,130.7833333,-43,0
30.45,130.8166667,-44,0
30.45,130.85,-45,0
30.45,130.8833333,-46,0
30.45,130.9166667,-46,0
30.45,130.95,-47,0
30.45,130.9833333,-47,0
30.45,131.0166667,-47,0
30.45,131.05,-46,0
30.45,131.0833333,-44,0
30.45,131.1166667,-42,0
30.45,131.15,-39,0
30.45,131.1833333,-36,0
30.45,131.2166667,-34,0
30.45,131.25,-32,0
30.45,131.2833333,-30,0
30.45,131.3166667,-29,0
30.45,131.35,-28,0
30.45,131.3833333,-26,0
30.45,131.4166667,-24,0
30.45,131.45,-22,0
30.45,131.4833333,-20,0
30.45,131.5166667,-19,0
30.45,131.55,-19,0
30.45,131.5833333,-18,0
30.45,131.6166667,-19,0
30.45,131.65,-20,0
30.45,131.6833333,-21,0
30.45,131.7166667,-21,0
30.45,131.75,-22,0
30.45,131.7833333,-23,0
30.45,131.8166667,-24,0
30.45,131.85,-24,0
30.45,131.8833333,-22,0
30.45,131.9166667,-20,0
30.45,131.95,-18,0
30.45,131.9833333,-14,0
30.45,132.0166667,-9,0
30.45,132.05,-2,0
30.48333333,129.6833333,-31,0
30.48333333,129.7166667,-31,0
30.48333333,129.75,-27,0
30.48333333,129.7833333,-22,0
30.48333333,129.8166667,-18,0
30.48333333,129.85,-16,0
30.48333333,129.8833333,-15,0
30.48333333,129.9166667,-15,0
30.48333333,129.95,-13,0
30.48333333,129.9833333,-9,0
30.48333333,130.0166667,-5,0
30.48333333,130.05,0,0
30.48333333,130.0833333,3,0
30.48333333,130.1166667,3,0
30.48333333,130.15,2,0
30.48333333,130.1833333,5,0
30.48333333,130.2166667,13,0
30.48333333,130.25,25,0
30.48333333,130.2833333,38,0
30.48333333,130.3166667,50,0
30.48333333,130.35,58,0
30.48333333,130.3833333,59,0
30.48333333,130.4166667,51,0
30.48333333,130.45,37,0
30.48333333,130.4833333,19,0
30.48333333,130.5166667,0,0
30.48333333,130.55,-17,0
30.48333333,130.5833333,-28,0
30.48333333,130.6166667,-35,0
30.48333333,130.65,-38,0
30.48333333,130.6833333,-38,0
30.48333333,130.7166667,-39,0
30.48333333,130.75,-40,0
30.48333333,130.7833333,-41,0
30.48333333,130.8166667,-41,0
30.48333333,130.85,-42,0
30.48333333,130.8833333,-43,0
30.48333333,130.9166667,-44,0
30.48333333,130.95,-45,0
30.48333333,130.9833333,-45,0
30.48333333,131.0166667,-45,0
30.48333333,131.05,-45,0
30.48333333,131.0833333,-45,0
30.48333333,131.1166667,-43,0
30.48333333,131.15,-41,0
30.48333333,131.1833333,-38,0
30.48333333,131.2166667,-36,0
30.48333333,131.25,-33,0
30.48333333,131.2833333,-31,0
30.48333333,131.3166667,-29,0
30.48333333,131.35,-28,0
30.48333333,131.3833333,-26,0
30.48333333,131.4166667,-24,0
30.48333333,131.45,-21,0
30.48333333,131.4833333,-18,0
30.48333333,131.5166667,-17,0
30.48333333,131.55,-16,0
30.48333333,131.5833333,-16,0
30.48333333,131.6166667,-16,0
30.48333333,131.65,-17,0
30.48333333,131.6833333,-18,0
30.48333333,131.7166667,-18,0
30.48333333,131.75,-19,0
30.48333333,131.7833333,-21,0
30.48333333,131.8166667,-22,0
30.48333333,131.85,-21,0
30.48333333,131.8833333,-19,0
30.48333333,131.9166667,-17,0
30.48333333,131.95,-16,0
30.48333333,131.9833333,-13,0
30.48333333,132.0166667,-8,0
30.48333333,132.05,-2,0
30.51666667,129.6833333,-19,0
30.51666667,129.7166667,-20,0
30.51666667,129.75,-16,0
30.51666667,129.7833333,-12,0
30.51666667,129.8166667,-10,0
30.51666667,129.85,-9,0
30.51666667,129.8833333,-11,0
30.51666667,129.9166667,-14,0
30.51666667,129.95,-16,0
30.51666667,129.9833333,-16,0
30.51666667,130.0166667,-17,0
30.51666667,130.05,-19,0
30.51666667,130.0833333,-20,0
30.51666667,130.1166667,-21,0
30.51666667,130.15,-22,0
30.51666667,130.1833333,-21,0
30.51666667,130.2166667,-15,0
30.51666667,130.25,-3,0
30.51666667,130.2833333,11,0
30.51666667,130.3166667,24,0
30.51666667,130.35,33,0
30.51666667,130.3833333,36,0
30.51666667,130.4166667,31,0
30.51666667,130.45,21,0
30.51666667,130.4833333,7,0
30.51666667,130.5166667,-10,0
30.51666667,130.55,-24,0
30.51666667,130.5833333,-33,0
30.51666667,130.6166667,-38,0
30.51666667,130.65,-39,0
30.51666667,130.6833333,-38,0
30.51666667,130.7166667,-37,0
30.51666667,130.75,-37,0
30.51666667,130.7833333,-38,0
30.51666667,130.8166667,-38,0
30.51666667,130.85,-40,0
30.51666667,130.8833333,-41,0
30.51666667,130.9166667,-42,0
30.51666667,130.95,-43,0
30.51666667,130.9833333,-43,0
30.51666667,131.0166667,-44,0
30.51666667,131.05,-44,0
30.51666667,131.0833333,-44,0
30.51666667,131.1166667,-43,0
30.51666667,131.15,-41,0
30.51666667,131.1833333,-39,0
30.51666667,131.2166667,-36,0
30.51666667,131.25,-34,0
30.51666667,131.2833333,-31,0
30.51666667,131.3166667,-29,0
30.51666667,131.35,-27,0
30.51666667,131.3833333,-25,0
30.51666667,131.4166667,-22,0
30.51666667,131.45,-19,0
30.51666667,131.4833333,-17,0
30.51666667,131.5166667,-15,0
30.51666667,131.55,-14,0
30.51666667,131.5833333,-14,0
30.51666667,131.6166667,-14,0
30.51666667,131.65,-15,0
30.51666667,131.6833333,-16,0
30.51666667,131.7166667,-17,0
30.51666667,131.75,-17,0
30.51666667,131.7833333,-18,0
30.51666667,131.8166667,-19,0
30.51666667,131.85,-18,0
30.51666667,131.8833333,-16,0
30.51666667,131.9166667,-15,0
30.51666667,131.95,-14,0
30.51666667,131.9833333,-12,0
30.51666667,132.0166667,-8,0
30.51666667,132.05,-2,0
30.55,129.6833333,-7,0
30.55,129.7166667,-8,0
30.55,129.75,-5,0
30.55,129.7833333,-1,0
30.55,129.8166667,0,0
30.55,129.85,-1,0
30.55,129.8833333,-5,0
30.55,129.9166667,-12,0
30.55,129.95,-19,0
30.55,129.9833333,-26,0
30.55,130.0166667,-35,0
30.55,130.05,-46,0
30.55,130.0833333,-55,0
30.55,130.1166667,-59,0
30.55,130.15,-60,0
30.55,130.1833333,-59,0
30.55,130.2166667,-52,0
30.55,130.25,-39,0
30.55,130.2833333,-24,0
30.55,130.3166667,-8,0
30.55,130.35,5,0
30.55,130.3833333,12,0
30.55,130.4166667,14,0
30.55,130.45,9,0
30.55,130.4833333,-2,0
30.55,130.5166667,-17,0
30.55,130.55,-30,0
30.55,130.5833333,-38,0
30.55,130.6166667,-41,0
30.55,130.65,-40,0
30.55,130.6833333,-38,0
30.55,130.7166667,-36,0
30.55,130.75,-35,0
30.55,130.7833333,-35,0
30.55,130.8166667,-36,0
30.55,130.85,-37,0
30.55,130.8833333,-38,0
30.55,130.9166667,-39,0
30.55,130.95,-40,0
30.55,130.9833333,-40,0
30.55,131.0166667,-41,0
30.55,131.05,-41,0
30.55,131.0833333,-42,0
30.55,131.1166667,-41,0
30.55,131.15,-40,0
30.55,131.1833333,-38,0
30.55,131.2166667,-36,0
30.55,131.25,-34,0
30.55,131.2833333,-31,0
30.55,131.3166667,-28,0
30.55,131.35,-25,0
30.55,131.3833333,-22,0
30.55,131.4166667,-19,0
30.55,131.45,-16,0
